subject_id	subject_label	predicate_id	object_id	object_label	object_category	mapping_justification	comment	mapping_group
C156609	ADENOCARCINOMA, DUCTAL CELL, MALIGNANT	skos:broadMatch	35917007	Adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration	A malignant adenocarcinoma characterized by duct-like structures accompanied by dense, fibrous stroma. (INHAND)	1
C156610	ADENOMA, DUCTAL CELL, BENIGN	skos:broadMatch	399908004	Benign adenomatous neoplasm - category	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign adenoma characterized by a complex of ductular structures lined by a high cuboidal epithelium resembling that of normal ductules. (INHAND)	1
C156611	CARCINOMA, BRUNNER'S GLAND, MALIGNANT	skos:exactMatch	68453008	Carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C156611	CARCINOMA, BRUNNER'S GLAND, MALIGNANT	skos:exactMatch	714325007	Structure of duodenal gland	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C156613	THECOMA, MALIGNANT	skos:exactMatch	57622002	Thecoma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C156757	ADENOMA, PARATHYROID GLAND, BENIGN	skos:exactMatch	128474007	Parathyroid adenoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C176392	LEIOMYOMA, MESOVARIAL, BENIGN	skos:broadMatch	95315005	Uterine leiomyoma	Condition | Clinical Finding	semapv:ManualMappingCuration	Mesovarium is the portion of the broad ligament of the uterus that covers the ovaries	1
C176393	CARCINOMA, AMPHOPHILIC VACUOLAR, MALIGNANT	skos:broadMatch	363518003	Malignant tumor of kidney	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C176394	ADENOMA, AMPHOPHILIC VACUOLAR, BENIGN	skos:broadMatch	92165001	Benign neoplasm of kidney	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C176395	PITUICYTOMA, MALIGNANT	skos:exactMatch	450901008	Pituicytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
